linha,coluna,valor,motivo
398,data_final_veiculacao,99/99/9999,Data inválida — ignorada
398,data_emissao_recebimento,,Data inválida — ignorada
398,data_inicial_veiculacao,99/99/9999,Data inválida — ignorada
399,data_final_veiculacao,99/99/9999,Data inválida — ignorada
399,data_emissao_recebimento,,Data inválida — ignorada
399,data_inicial_veiculacao,99/99/9999,Data inválida — ignorada
400,data_final_veiculacao,99/99/9999,Data inválida — ignorada
400,data_emissao_recebimento,,Data inválida — ignorada
400,data_inicial_veiculacao,99/99/9999,Data inválida — ignorada
401,data_final_veiculacao,99/99/9999,Data inválida — ignorada
401,data_emissao_recebimento,,Data inválida — ignorada
401,data_inicial_veiculacao,99/99/9999,Data inválida — ignorada
402,vencimento,Bonificado,Data inválida — ignorada
402,data_emissao_recebimento,,Data inválida — ignorada
403,data_emissao_recebimento,,Data inválida — ignorada
404,data_emissao_recebimento,,Data inválida — ignorada
405,data_emissao_recebimento,,Data inválida — ignorada
406,data_emissao_recebimento,,Data inválida — ignorada
407,data_emissao_recebimento,,Data inválida — ignorada
408,data_emissao_recebimento,,Data inválida — ignorada
409,vencimento,C/APRES,Data inválida — ignorada
409,data_emissao_recebimento,,Data inválida — ignorada
410,vencimento,C/APRES,Data inválida — ignorada
410,data_emissao_recebimento,,Data inválida — ignorada
411,vencimento,C/APRES,Data inválida — ignorada
411,data_emissao_recebimento,,Data inválida — ignorada
412,vencimento,C/APRES,Data inválida — ignorada
412,data_emissao_recebimento,,Data inválida — ignorada
413,vencimento,C/APRES,Data inválida — ignorada
413,data_emissao_recebimento,,Data inválida — ignorada
414,vencimento,C/APRES,Data inválida — ignorada
414,data_emissao_recebimento,,Data inválida — ignorada
415,data_emissao_recebimento,,Data inválida — ignorada
416,data_emissao_recebimento,,Data inválida — ignorada
417,data_emissao_recebimento,,Data inválida — ignorada
418,vencimento,C/APRES,Data inválida — ignorada
418,data_emissao_recebimento,,Data inválida — ignorada
419,data_emissao_recebimento,,Data inválida — ignorada
420,data_emissao_recebimento,,Data inválida — ignorada
421,data_emissao_recebimento,,Data inválida — ignorada
422,vencimento,Bonificado,Data inválida — ignorada
422,data_emissao_recebimento,,Data inválida — ignorada
423,data_emissao_recebimento,,Data inválida — ignorada
424,data_emissao_recebimento,,Data inválida — ignorada
425,data_emissao_recebimento,,Data inválida — ignorada
426,data_emissao_recebimento,,Data inválida — ignorada
427,vencimento,30DFM,Data inválida — ignorada
427,data_emissao_recebimento,,Data inválida — ignorada
428,data_emissao_recebimento,,Data inválida — ignorada
429,data_emissao_recebimento,,Data inválida — ignorada
430,data_emissao_recebimento,,Data inválida — ignorada
431,data_emissao_recebimento,,Data inválida — ignorada
432,vencimento,Bonificado,Data inválida — ignorada
432,data_emissao_recebimento,,Data inválida — ignorada
433,vencimento,30DFM,Data inválida — ignorada
433,data_emissao_recebimento,,Data inválida — ignorada
434,vencimento,30DFM,Data inválida — ignorada
434,data_emissao_recebimento,,Data inválida — ignorada
435,vencimento,30DFM,Data inválida — ignorada
435,data_emissao_recebimento,,Data inválida — ignorada
436,vencimento,30DFM,Data inválida — ignorada
436,data_emissao_recebimento,,Data inválida — ignorada
437,data_emissao_recebimento,,Data inválida — ignorada
438,data_emissao_recebimento,,Data inválida — ignorada
439,data_emissao_recebimento,,Data inválida — ignorada
440,data_final_veiculacao,99/99/9999,Data inválida — ignorada
440,data_emissao_recebimento,,Data inválida — ignorada
440,data_inicial_veiculacao,99/99/9999,Data inválida — ignorada
441,data_emissao_recebimento,,Data inválida — ignorada
442,vencimento,C/APRES,Data inválida — ignorada
442,data_emissao_recebimento,,Data inválida — ignorada
443,vencimento,C/APRES,Data inválida — ignorada
443,data_emissao_recebimento,,Data inválida — ignorada
444,data_emissao_recebimento,,Data inválida — ignorada
445,data_emissao_recebimento,,Data inválida — ignorada
446,data_emissao_recebimento,,Data inválida — ignorada
447,data_emissao_recebimento,,Data inválida — ignorada
448,data_emissao_recebimento,,Data inválida — ignorada
449,data_emissao_recebimento,,Data inválida — ignorada
450,data_emissao_recebimento,,Data inválida — ignorada
451,vencimento,C/APRES,Data inválida — ignorada
451,data_emissao_recebimento,,Data inválida — ignorada
452,vencimento,C/APRES,Data inválida — ignorada
452,data_emissao_recebimento,,Data inválida — ignorada
453,vencimento,C/APRES,Data inválida — ignorada
453,data_emissao_recebimento,,Data inválida — ignorada
454,vencimento,C/APRES,Data inválida — ignorada
454,data_emissao_recebimento,,Data inválida — ignorada
455,data_emissao_recebimento,,Data inválida — ignorada
456,data_emissao_recebimento,,Data inválida — ignorada
457,vencimento,15DFM,Data inválida — ignorada
457,data_emissao_recebimento,,Data inválida — ignorada
458,data_emissao_recebimento,,Data inválida — ignorada
459,data_emissao_recebimento,,Data inválida — ignorada
460,data_emissao_recebimento,,Data inválida — ignorada
461,data_emissao_recebimento,,Data inválida — ignorada
462,data_emissao_recebimento,,Data inválida — ignorada
463,data_emissao_recebimento,,Data inválida — ignorada
464,data_emissao_recebimento,,Data inválida — ignorada
465,data_emissao_recebimento,,Data inválida — ignorada
466,data_emissao_recebimento,,Data inválida — ignorada
467,vencimento,15DFM,Data inválida — ignorada
467,data_emissao_recebimento,,Data inválida — ignorada
468,data_final_veiculacao,99/99/9999,Data inválida — ignorada
468,data_emissao_recebimento,,Data inválida — ignorada
468,data_inicial_veiculacao,99/99/9999,Data inválida — ignorada
469,data_emissao_recebimento,,Data inválida — ignorada
470,data_emissao_recebimento,,Data inválida — ignorada
471,vencimento,Bonificado,Data inválida — ignorada
471,data_emissao_recebimento,,Data inválida — ignorada
472,data_emissao_recebimento,,Data inválida — ignorada
473,data_final_veiculacao,99/99/9999,Data inválida — ignorada
473,data_emissao_recebimento,,Data inválida — ignorada
473,data_inicial_veiculacao,99/99/9999,Data inválida — ignorada
474,data_emissao_recebimento,,Data inválida — ignorada
475,data_emissao_recebimento,,Data inválida — ignorada
476,vencimento,15DFM,Data inválida — ignorada
476,data_emissao_recebimento,,Data inválida — ignorada
477,data_emissao_recebimento,,Data inválida — ignorada
478,vencimento,C/APRES,Data inválida — ignorada
478,data_emissao_recebimento,,Data inválida — ignorada
479,data_emissao_recebimento,,Data inválida — ignorada
480,data_emissao_recebimento,,Data inválida — ignorada
481,vencimento,Bonificado,Data inválida — ignorada
481,data_emissao_recebimento,,Data inválida — ignorada
482,data_emissao_recebimento,,Data inválida — ignorada
483,data_emissao_recebimento,,Data inválida — ignorada
484,vencimento,Bonificado,Data inválida — ignorada
484,data_emissao_recebimento,,Data inválida — ignorada
485,data_emissao_recebimento,,Data inválida — ignorada
486,vencimento,Bonificado,Data inválida — ignorada
486,data_emissao_recebimento,,Data inválida — ignorada
487,data_emissao_recebimento,,Data inválida — ignorada
488,data_emissao_recebimento,,Data inválida — ignorada
489,data_emissao_recebimento,,Data inválida — ignorada
490,data_emissao_recebimento,,Data inválida — ignorada
491,vencimento,C/APRES,Data inválida — ignorada
491,data_emissao_recebimento,,Data inválida — ignorada
492,data_emissao_recebimento,,Data inválida — ignorada
493,vencimento,Permuta,Data inválida — ignorada
493,data_emissao_recebimento,,Data inválida — ignorada
494,vencimento,Bonificado,Data inválida — ignorada
494,data_emissao_recebimento,,Data inválida — ignorada
495,data_emissao_recebimento,,Data inválida — ignorada
496,vencimento,C/APRES,Data inválida — ignorada
496,data_emissao_recebimento,,Data inválida — ignorada
497,data_emissao_recebimento,,Data inválida — ignorada
498,data_emissao_recebimento,,Data inválida — ignorada
499,data_emissao_recebimento,,Data inválida — ignorada
500,data_emissao_recebimento,,Data inválida — ignorada
501,vencimento,45DFM,Data inválida — ignorada
501,data_emissao_recebimento,,Data inválida — ignorada
502,data_emissao_recebimento,,Data inválida — ignorada
503,vencimento,C/APRES,Data inválida — ignorada
503,data_emissao_recebimento,,Data inválida — ignorada
504,data_emissao_recebimento,,Data inválida — ignorada
505,vencimento,45DFM,Data inválida — ignorada
505,data_emissao_recebimento,,Data inválida — ignorada
506,vencimento,45DFM,Data inválida — ignorada
506,data_emissao_recebimento,,Data inválida — ignorada
507,data_emissao_recebimento,,Data inválida — ignorada
508,data_emissao_recebimento,,Data inválida — ignorada
509,data_emissao_recebimento,,Data inválida — ignorada
510,data_emissao_recebimento,,Data inválida — ignorada
511,data_emissao_recebimento,,Data inválida — ignorada
512,data_final_veiculacao,99/99/9999,Data inválida — ignorada
512,data_emissao_recebimento,,Data inválida — ignorada
512,data_inicial_veiculacao,99/99/9999,Data inválida — ignorada
513,vencimento,Permuta,Data inválida — ignorada
513,data_emissao_recebimento,,Data inválida — ignorada
514,data_emissao_recebimento,,Data inválida — ignorada
515,data_emissao_recebimento,,Data inválida — ignorada
516,data_emissao_recebimento,,Data inválida — ignorada
517,data_emissao_recebimento,,Data inválida — ignorada
518,vencimento,15DFM,Data inválida — ignorada
518,data_emissao_recebimento,,Data inválida — ignorada
519,vencimento,15DFM,Data inválida — ignorada
519,data_emissao_recebimento,,Data inválida — ignorada
520,vencimento,Bonificado,Data inválida — ignorada
520,data_emissao_recebimento,,Data inválida — ignorada
521,data_emissao_recebimento,,Data inválida — ignorada
522,vencimento,15DFM,Data inválida — ignorada
522,data_emissao_recebimento,,Data inválida — ignorada
523,vencimento,15DFM,Data inválida — ignorada
523,data_emissao_recebimento,,Data inválida — ignorada
524,vencimento,15DFM,Data inválida — ignorada
524,data_emissao_recebimento,,Data inválida — ignorada
525,data_emissao_recebimento,,Data inválida — ignorada
526,data_emissao_recebimento,,Data inválida — ignorada
527,vencimento,30DFM,Data inválida — ignorada
527,data_emissao_recebimento,,Data inválida — ignorada
528,vencimento,30DFM,Data inválida — ignorada
528,data_emissao_recebimento,,Data inválida — ignorada
529,vencimento,C/APRES,Data inválida — ignorada
529,data_emissao_recebimento,,Data inválida — ignorada
530,vencimento,Permuta,Data inválida — ignorada
530,data_emissao_recebimento,,Data inválida — ignorada
531,data_emissao_recebimento,,Data inválida — ignorada
532,vencimento,Permuta,Data inválida — ignorada
532,data_emissao_recebimento,,Data inválida — ignorada
533,data_emissao_recebimento,,Data inválida — ignorada
534,vencimento,Permuta,Data inválida — ignorada
534,data_emissao_recebimento,,Data inválida — ignorada
535,vencimento,Permuta,Data inválida — ignorada
535,data_emissao_recebimento,,Data inválida — ignorada
536,data_emissao_recebimento,,Data inválida — ignorada
537,data_emissao_recebimento,,Data inválida — ignorada
538,data_emissao_recebimento,,Data inválida — ignorada
539,data_emissao_recebimento,,Data inválida — ignorada
540,data_emissao_recebimento,,Data inválida — ignorada
541,data_emissao_recebimento,,Data inválida — ignorada
542,data_emissao_recebimento,,Data inválida — ignorada
543,data_emissao_recebimento,,Data inválida — ignorada
544,vencimento,Permuta,Data inválida — ignorada
544,data_emissao_recebimento,,Data inválida — ignorada
545,data_emissao_recebimento,,Data inválida — ignorada
546,data_emissao_recebimento,,Data inválida — ignorada
547,vencimento,C/APRES,Data inválida — ignorada
547,data_emissao_recebimento,,Data inválida — ignorada
548,data_emissao_recebimento,,Data inválida — ignorada
549,data_emissao_recebimento,,Data inválida — ignorada
550,vencimento,C/APRES,Data inválida — ignorada
550,data_emissao_recebimento,,Data inválida — ignorada
551,data_emissao_recebimento,,Data inválida — ignorada
552,vencimento,Bonificado,Data inválida — ignorada
552,data_emissao_recebimento,,Data inválida — ignorada
553,data_emissao_recebimento,,Data inválida — ignorada
554,data_emissao_recebimento,,Data inválida — ignorada
555,data_emissao_recebimento,,Data inválida — ignorada
556,data_emissao_recebimento,,Data inválida — ignorada
557,data_emissao_recebimento,,Data inválida — ignorada
558,data_emissao_recebimento,,Data inválida — ignorada
559,vencimento,15DFM,Data inválida — ignorada
559,data_emissao_recebimento,,Data inválida — ignorada
560,data_emissao_recebimento,,Data inválida — ignorada
561,vencimento,15DFM,Data inválida — ignorada
561,data_emissao_recebimento,,Data inválida — ignorada
562,vencimento,Bonificado,Data inválida — ignorada
562,data_emissao_recebimento,,Data inválida — ignorada
563,data_emissao_recebimento,,Data inválida — ignorada
564,data_emissao_recebimento,,Data inválida — ignorada
